"occ_id","Record.ID","Data.Resource.ID","Data.Resource.Name","Institution.ID","Institution","Collection.ID","Collection","Licence","Catalogue.Number","Taxon.Concept.GUID","Scientific.Name...original","Vernacular.name...original","Scientific.Name","Taxon.Rank","Vernacular.name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Institution.Code","Collection.Code","Locality","Latitude...original","Longitude...original","Geodetic.datum...original","Latitude","Longitude","Coordinate.Uncertainty.in.Metres","Country...parsed","State...parsed","Minimum.elevation.in.meters","Maximum.elevation.in.meters","Minimum.depth.in.meters","Maximum.depth.in.meters","Individual.count","Year","Month","Basis.Of.Record","Basis.Of.Record...original","Occurrence.status","Sex","Taxonomic.Quality","Location.Quality","Collector","identified._.by","identified._.date","Record.number","raw._.sampling._.protocol","event._.id","Occurrence.status.assumed.to.be.present","Coordinates.are.out.of.range.for.species","Coordinates.dont.match.supplied.country","Day.and.month.transposed","Depth.value.supplied.in.feet","Depth.value.non.numeric","Depth.out.of.range","First.of.the.month","First.of.the.year","Identification.date.before.occurrence.date","Incomplete.collection.date","Invalid.collection.date","Name.not.in.national.checklists","Name.not.recognised","Collector.name.unparseable","Supplied.country.not.recognised","Kingdom.not.recognised","Type.status.not.recognised","Unrecognized.geodetic.datum","valid_coord",".val",".equ",".zer",".cap",".cen",".sea",".otl",".gbf",".inst",".summary"
"occ_535","02912f13-f801-4d99-924e-7a8103406b4c","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",16631,233082,"Astyanax bimaculatus",NA,"Astyanax bimaculatus","species","Twospot astyanax","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax bimaculatus","MNRJ","ICTIOLOGIAMNRJ","Rio Pirapitinga (afl. r. Paraopeba, afl. r. Pomba, afl. da m. esq. do r. Paraíba do Sul),a montante de Pirapitinga, **",-21.65,-42.35,"unknown",-21.65,-42.35,NA,"",NA,NA,NA,NA,NA,"1",1989,8,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","E.P.Caramaschi et al.","","",NA,NA,"PPS8908092","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_536","0f689650-ea3f-40ea-a307-266304d9c4d2","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",17578,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Cangalha (afluente do rio Paranã), trecho entre a foz e estrada que liga Formosa à BR-20 a cerca de 20 de Formosa",-15.41444444,-47.28972222,"unknown",-15.41444444,-47.28972222,NA,"",NA,NA,NA,NA,NA,"6",1983,7,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","L.E.M.Cardoso","","",NA,NA,"LEMC83072101","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_537","0e1a5103-1c9c-4328-bf5e-a7a45bff682f","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",14048,138703,"Astyanax intermedius",NA,"Astyanax intermedius","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax intermedius","MNRJ","ICTIOLOGIAMNRJ","Córrego Sujo (trib. da margem direita do rio Preto), BR-492",-22275,-42.86472222,"unknown",-22275,-42.86472222,NA,"",NA,NA,NA,NA,NA,"1",1995,7,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","false","P.A.Buckup, D.F.Moraes, E.H.L.Pereira *","F.A.G.Melo","2001-01-01",NA,NA,"MNI95072703","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_538","03f29c8c-58bf-48d8-9e27-984661b88640","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",13879,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","rio São João, localidade de Gaviões",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"12",1992,6,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","C.R.S.F.Bizerril","C.R.S.F.Bizerril","1995-01-01",NA,NA,"CRSFB92060501","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_539","e62a3d70-afd3-462f-bcbc-267e65ac3b99","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",3702,233082,"Astyanax bimaculatus",NA,"Astyanax bimaculatus","species","Twospot astyanax","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax bimaculatus","MNRJ","ICTIOLOGIAMNRJ","Lagoa dos Quadros, Rio Grande do Sul",-29.83333333,-50.08333333,"unknown",-29.83333333,-50.08333333,NA,"",NA,NA,NA,NA,NA,"2",1941,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Klereekoper","P.Miranda Ribeiro","1943-01-01",NA,NA,"HK41000001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"occ_540","09ffebfe-3a02-4832-a014-10cac8c4b603","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21811,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Vasa-Barris, mun. de Canudos, BA",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"67",1955,7,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","H.Travassos","F.A.G.Melo","2001-01-01",NA,NA,"HT55070001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_541","001207bd-12e3-412b-9219-643187dd0b92","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",19082,264352,"Astyanax hastatus",NA,"Astyanax hastatus","species","","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax hastatus","MNRJ","ICTIOLOGIAMNRJ","nascente do rio da Aldeia, rodovia Amaral Peixoto, entrada do Acampamento Presbiteriano, leste de Várzea das Moças",-22.90416667,-42.96916667,"unknown",-22.90416667,-42.96916667,NA,"",NA,NA,NA,NA,NA,"3",1999,6,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","P.A.Buckup et al.","F.A.G.Melo","2014-01-01",NA,NA,"PAB99060202","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_542","e4e9ed57-9b99-4ee7-8cf6-daed2475748d","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2573,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Rio Cachi próximo a Salta",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","","",NA,NA,"Z2573","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_543","e0228917-6405-4e4a-b38c-158b37b8b1b2","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",10945,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","Fazenda da Salgada e S. José (entre Itaperuna e Miracema), Município de Itaperuna, Est. do Rio",-21.28333333,-42,"unknown",-21.28333333,-42,NA,"",NA,NA,NA,NA,NA,"92",1943,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Antenor L. Carvalho","","",NA,NA,"ALC43000001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_544","dd88287c-28b6-4911-874c-a40c1ac4960b","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",10933,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Barra Paraopeba, Minas Gerais",-18.8,-45.15,"unknown",-18.8,-45.15,NA,"",NA,NA,NA,NA,NA,"1",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Carlos Miranda Ribeiro","","",NA,NA,"CMR00000001","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_545","dba3f27e-f3cf-4a78-924d-a5239f61454d","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",17293,233148,"F.L.K.Salgado",NA,"Astyanax lacustris","species","Tambiú","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax lacustris","MNRJ","ICTIOLOGIAMNRJ","Brasil",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"H.São Tiago",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Z.M. Lucena","","",NA,NA,"","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","true","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_546","db8d8f77-d507-4620-baeb-ab190f45398f","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2557,233197,"Astyanax lineatus",NA,"Astyanax lineatus","species","Mojarra","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax lineatus","MNRJ","ICTIOLOGIAMNRJ","Mato Grosso",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","A. Miranda Ribeiro","LEMC","1982-01-01",NA,NA,"CR2557","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_547","d5dede2f-5f27-460c-8c88-487cfc0e1461","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",10940,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","Fazenda da Salgada e S. José (entre Itaperuna e Miracema), Município de Itaperuna, Est. do Rio",-21.28333333,-42,"unknown",-21.28333333,-42,NA,"",NA,NA,NA,NA,NA,"80",1943,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Antenor L. Carvalho","","",NA,NA,"ALC43000001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_548","d4cc7d7b-c7bc-4631-89c3-e3f57016d0f6","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2690,233082,"Astyanax bimaculatus",NA,"Astyanax bimaculatus","species","Twospot astyanax","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax bimaculatus","MNRJ","ICTIOLOGIAMNRJ","Rio Paraíba.",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"4",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","C.Moreira","L.E.M.Cardoso","1983-01-01",NA,NA,"CM00000012","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_549","d2a651ec-70b1-4a13-a60f-3029a6997f84","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",10657,233082,"Astyanax bimaculatus",NA,"Astyanax bimaculatus","species","Twospot astyanax","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax bimaculatus","MNRJ","ICTIOLOGIAMNRJ","mouth of the rio Jucuruçu (rio Prado)",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","D.F.Moraes Jr","G.W.Nunan","1979-01-01",NA,NA,"DFM00000008","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_550","d11b8a01-f627-4831-8bbb-92f6534f4e53","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",3703,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Lagoa dos Quadros, Rio Grande do Sul",-29.83333333,-50.08333333,"unknown",-29.83333333,-50.08333333,NA,"",NA,NA,NA,NA,NA,"1",1941,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","Klereekoper","P.Miranda Ribeiro","1943-01-01",NA,NA,"HK41000001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_551","ce1a8a9e-f3fe-4b47-87ce-f68e059428d4","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",13427,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Praia da Fazenda Urucum, Corumbá",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"4",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Agenor Pires","D.F.Moraes Jr","1995-01-01",NA,NA,"AG13427","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_552","cac86028-e66a-4f7d-a105-47f1fb11f0df","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21282,233045,"Astyanax giton",NA,"Astyanax giton","species","Piaba do rio paraíba","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","Astyanax giton","MNRJ","ICTIOLOGIAMNRJ","Pau Gigante, Esp. Santo, R. Taquarussú",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"14",1940,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","H. Berla","F.A.G.Melo","2001-01-01",NA,NA,"HB40000001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_553","c12c4829-da4f-480f-a0ac-3f9c43fbf167","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2612,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"4",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","Prof. Mir. Rib.","",NA,NA,"NODATA","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_554","c0dcaaac-d190-4084-8b7b-8ebb4db2b193","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2653,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Tucum, Rio Paraguaí",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"2",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Prof. Mir. Rib.","","",NA,NA,"CR2653","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_555","be0f3350-f41e-4ba6-abc6-fa52a54993e3","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2637,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","","",NA,NA,"NODATA","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_556","ba9c2663-2498-4c04-9b0a-4f937ba99877","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",4356,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Ilhéus, Bahia",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"75",1945,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","Galdino Pereira","","",NA,NA,"GP45000002","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_557","ba5e8b48-691c-4ee1-a64b-9cd3cd8cbc1e","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",20900,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio das Velhas, Estação de General Carneiro, MG",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"3",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","P.M.Ribeiro","","",NA,NA,"PMR00000021","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_558","b8401357-b9aa-4846-a1cc-17500770f5bf","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",15493,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Guandú, Rio de Janeiro",-22.75,-43.61666667,"unknown",-22.75,-43.61666667,NA,"",NA,NA,NA,NA,NA,"1",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","true","T.N.Padilha","Hugo Secioso","1997-01-01",NA,NA,"TNP00000001","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","true","false","false","true",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"occ_559","b731b542-ae77-48cf-8705-845f668cebba","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",21259,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Poudsada do Rio Quente.",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"9",1977,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","A.Aguirre","F.A.G.Melo","2001-01-01",NA,NA,"AA77000001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_560","b61b6e0a-461f-4674-8721-bfb8772c835f","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2638,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"1",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","","",NA,NA,"NODATA","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_561","b5a8ecaf-5ba4-44d9-8551-5788df93722d","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",2616,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","Assunção, Paraguay.",NA,NA,"",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,"",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","","","",NA,NA,"Z2616","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_562","b54192e7-0fb5-4249-b664-e6b7b26281df","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",20911,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio das Velhas, Estação de General Carneiro, MG",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"14",NA,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","P.M.Ribeiro","","",NA,NA,"PMR00000021","true","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"occ_563","b430febf-7513-4932-a412-9e15adfad6d2","dr143","Base de dados da coleção Ictiológica do MNRJ","in1","Museu Nacional do Rio de Janeiro","co101","Coleção Ictiológica do MNRJ","CC-BY-NC",17576,170053,"Astyanax",NA,"Astyanax","genus","Astynaxes","Animalia","Chordata","Actinopteri","Characiformes","Characidae","Astyanax","","MNRJ","ICTIOLOGIAMNRJ","rio Gama (bacia do rio Paraná), Brasília, D.F",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"2",1957,NA,"PreservedSpecimen","PreservedSpecimen","present",NA,"true","","L.O.Soares","","",NA,NA,"LOS57000001","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
